CODE,DESCRIPTION,NON-FACILITY GLOBAL FEE,FACILITY GLOBAL FEE,PROFESSIONAL COMPONENT FEE,BR,PA,FU DAYS,CHANGE
64493,"INJECTION(S), DIAGNOSTIC OR THERAPEUTIC",73.1,36.92,NA,NA,0,0,NA
64494,"INJECTION(S), DIAGNOSTIC OR THERAPEUTIC",35.32,21.17,NA,NA,0,0,NA
64495,"INJECTION(S), DIAGNOSTIC OR THERAPEUTIC",35.86,21.63,NA,NA,0,0,NA
64505,"INJECTION, ANESTHETIC AGENT; SPHENOPALAT",59.09,39.4,NA,NA,0,0,NA
64510,"INJECTION, ANESTHETIC AGENT; STELLATE GA",92.33,31.61,NA,NA,0,0,NA
64517,"INJECTION, ANESTHETIC AGENT; SUPERIOR HY",102.07,55.52,NA,NA,0,0,NA
64520,"INJECTION, ANESTHETIC AGENT; LUMBAR OR T",124.37,35.35,NA,NA,0,0,NA
64530,"INJECTION, ANESTHETIC AGENT; CELIAC PLEX",123.55,42.05,NA,NA,0,0,NA
64553,PERCUTANEOUS IMPLANTATION OF NEUROSTIMUL,125,125,NA,NA,0,10,NA
64555,PERCUTANEOUS IMPLANTATION OF NEUROSTIMUL,123.43,70.05,NA,NA,0,10,NA
64561,PERCUTANEOUS IMPLANTATION OF NEUROSTIMUL,767.18,196.92,NA,NA,0,10,NA
64566,"POSTERIOR TIBIAL NEUROSTIMULATION, PERCU",62.17,11.51,NA,NA,0,0,NA
64568,INCISION FOR IMPLANTATION OF CRANIAL NER,300.29,250.24,NA,NA,0,90,NA
64569,REVISION OR REPLACEMENT OF CRANIAL NERVE,290.23,241.86,NA,NA,0,90,NA
64570,"REMOVAL OF CRANIAL NERVE (EG, VAGUS NERV",255.48,212.59,NA,NA,0,90,NA
64575,INCISION FOR IMPLANTATION OF NEUROSTIMUL,161.24,134.37,NA,NA,0,90,NA
64580,INCISION FOR IMPLANTATION OF NEUROSTIMUL,169.7,141.42,NA,NA,0,90,NA
64581,INCISION FOR IMPLANTATION OF NEUROSTIMUL,NA,NA,NA,BR,0,90,NA
64585,REVISION OR REMOVAL OF PERIPHERAL NEUROS,258.56,84.41,NA,NA,0,10,NA
64590,INSERTION OR REPLACEMENT OF PERIPHERAL O,220.25,93.3,NA,NA,0,10,NA
64595,REVISION OR REMOVAL OF PERIPHERAL OR GAS,247.18,75.34,NA,NA,0,10,NA
64600,"DESTRUCTION BY NEUROLYTIC AGENT, TRIGEMI",260.2,98.9,NA,NA,0,10,NA
64605,"DESTRUCTION BY NEUROLYTIC AGENT, TRIGEMI",338.94,156.11,NA,NA,0,10,NA
64610,"DESTRUCTION BY NEUROLYTIC AGENT, TRIGEMI",403.71,224.65,NA,NA,0,10,NA
64611,CHEMODENERVATION OF PAROTID AND SUBMANDI,47.15,35.32,NA,NA,0,10,NA
64612,CHEMODENERVATION OF MUSCLE(S); MUSCLE(S),92.75,62.94,NA,NA,0,10,NA
64615,CHEMODENERVATION OF MUSCLE(S); MUSCLE(S),90.12,67.99,NA,NA,0,10,NA
64616,CHEMODENERVATION OF MUSCLE(S) NECK DYSTON,80.06,58.86,NA,NA,0,10,NA
64617,CHEMODENERVATION OF MUSCLE(S) LARYNX; EMG,122.83,61.35,NA,NA,0,10,NA
64620,"DESTRUCTION BY NEUROLYTIC AGENT, INTERCO",165.76,77.43,NA,NA,0,10,NA
64630,DESTRUCTION BY NEUROLYTIC AGENT; PUDENDA,134.26,88.71,NA,NA,0,10,NA
64632,DESTRUCTION BY NEUROLYTIC AGENT; PLANTAR,49.36,34.92,NA,NA,0,10,NA
64633,"DESTRUCTION BY NEUROLYTIC AGENT, PARAVER",206.53,172.11,NA,NA,0,10,NA
64634,"DESTRUCTION BY NEUROLYTIC AGENT, PARAVER",94.98,79.15,NA,NA,0,0,NA
64635,"DESTRUCTION BY NEUROLYTIC AGENT, PARAVER",202.94,169.12,NA,NA,0,10,NA
64636,"DESTRUCTION BY NEUROLYTIC AGENT, PARAVER",85.49,71.24,NA,NA,0,0,NA
64640,DESTRUCTION BY NEUROLYTIC AGENT; OTHER P,144.5,86.17,NA,NA,0,10,NA
64642,"CHEMODENERVATION OF 1 EXTREMITY, 1-4 MUSCLES",90.17,58.09,NA,NA,0,0,NA
64643,CHEMODENERVATION EACH ADD EXTREMITY; 1-4 MUS,59.26,38.84,NA,NA,0,0,NA
64644,CHEMODENERVATION 1 EXTREMITY; 5 OR MORE MUS,102.92,63.35,NA,NA,0,0,NA
64645,CHEMODENERVATION EA ADD EXTREM 5/> MUS,72.56,44.56,NA,NA,0,0,NA
64646,CHEMODENERVATION TRUNK MUSCLES; 1-5 MUSCLES,96.97,62.8,NA,NA,0,0,NA
64647,CHEMODENERVATION TRUNK MUSCLES; 6 OR MORE,112.22,72.43,NA,NA,0,0,NA
64650,CHEMODENERVATION OF ECCRINE GLANDS; BOTH,35.16,17.82,NA,NA,0,0,NA
64653,CHEMODENERVATION OF ECCRINE GLANDS; OTHE,40.07,22.32,NA,NA,0,0,NA
64680,"DESTRUCTION BY NEUROLYTIC AGENT, WITH OR",192.68,75.04,NA,NA,0,10,NA
64681,"DESTRUCTION BY NEUROLYTIC AGENT, WITH OR",257.21,103.8,NA,NA,0,10,NA
64702,"NEUROPLASTY; DIGITAL, ONE OR BOTH, SAME",249.63,208.03,NA,NA,0,90,NA
64704,NEUROPLASTY; NERVE OF HAND OR FOOT,189,157.5,NA,NA,0,90,NA
64708,"NEUROPLASTY, MAJOR PERIPHERAL NERVE, ARM",260.04,216.7,NA,NA,0,90,NA
64712,"NEUROPLASTY, MAJOR PERIPHERAL NERVE, ARM",299.18,249.32,NA,NA,0,90,NA
64713,"NEUROPLASTY, MAJOR PERIPHERAL NERVE, ARM",418.13,348.44,NA,NA,0,90,NA
64714,"NEUROPLASTY, MAJOR PERIPHERAL NERVE, ARM",345.27,287.73,NA,NA,0,90,NA
64716,NEUROPLASTY AND/OR TRANSPOSITION; CRANIA,300,300,NA,NA,0,90,NA
64718,NEUROPLASTY AND/OR TRANSPOSITION; ULNAR,317.85,264.88,NA,NA,0,90,NA
64719,NEUROPLASTY AND/OR TRANSPOSITION; ULNAR,223.74,186.45,NA,NA,0,90,NA
64721,NEUROPLASTY AND/OR TRANSPOSITION; MEDIAN,239.15,198.68,NA,NA,0,90,NA
64722,DECOMPRESSION; UNSPECIFIED NERVE(S) (SPE,181.74,151.45,NA,NA,0,90,NA
64726,DECOMPRESSION; PLANTAR DIGITAL NERVE,167.01,139.18,NA,NA,0,90,NA
64727,"INTERNAL NEUROLYSIS, REQUIRING USE OF OP",NA,NA,NA,BR,0,0,NA
64732,TRANSECTION OR AVULSION OF; SUPRAORBITAL,208.37,173.65,NA,NA,0,90,NA
64734,TRANSECTION OR AVULSION OF; INFRAORBITAL,235.57,196.31,NA,NA,0,90,NA
64736,TRANSECTION OR AVULSION OF; MENTAL NERVE,211.67,176.39,NA,NA,0,90,NA
64738,TRANSECTION OR AVULSION OF; INFERIOR ALV,265.89,221.58,NA,NA,0,90,NA
64740,TRANSECTION OR AVULSION OF; LINGUAL NERV,NA,NA,NA,BR,0,90,NA
64742,TRANSECTION OR AVULSION OF; FACIAL NERVE,NA,NA,NA,BR,0,90,NA
64744,TRANSECTION OR AVULSION OF; GREATER OCCI,237.46,197.88,NA,NA,0,90,NA
64746,TRANSECTION OR AVULSION OF; PHRENIC NERV,253.15,210.96,NA,NA,0,90,NA
64755,TRANSECTION OR AVULSION OF; VAGUS NERVES,483.83,403.19,NA,NA,0,90,NA
64760,TRANSECTION OR AVULSION OF; VAGUS NERVE,NA,NA,NA,BR,0,90,NA
64763,TRANSECTION OR AVULSION OF OBTURATOR NER,285.34,237.79,NA,NA,0,90,NA
64766,TRANSECTION OR AVULSION OF OBTURATOR NER,337.1,280.92,NA,NA,0,90,NA
64771,TRANSECTION OR AVULSION OF OTHER CRANIAL,329.05,274.21,NA,NA,0,90,NA
64772,TRANSECTION OR AVULSION OF OTHER SPINAL,313.03,260.86,NA,NA,0,90,NA
64774,"EXCISION OF NEUROMA; CUTANEOUS NERVE, SU",229.67,191.4,NA,NA,0,90,NA
64776,"EXCISION OF NEUROMA; DIGITAL NERVE, ONE",220.75,183.96,NA,NA,0,90,NA
64778,"EXCISION OF NEUROMA; DIGITAL NERVE, EACH",107.05,89.21,NA,NA,0,0,NA
64782,"EXCISION OF NEUROMA; HAND OR FOOT, EXCEP",255.64,213.04,NA,NA,0,90,NA
64783,"EXCISION OF NEUROMA; HAND OR FOOT, EACH",126.61,105.51,NA,NA,0,0,NA
64784,EXCISION OF NEUROMA; MAJOR PERIPHERAL NE,405.09,337.58,NA,NA,0,90,NA
64786,EXCISION OF NEUROMA; SCIATIC NERVE,612.62,510.52,NA,NA,0,90,NA
64787,IMPLANTATION OF NERVE END INTO BONE OR M,146.89,122.41,NA,NA,0,0,NA
64788,EXCISION OF NEUROFIBROMA OR NEUROLEMMOMA,213.91,178.26,NA,NA,0,90,NA
64790,EXCISION OF NEUROFIBROMA OR NEUROLEMMOMA,466.13,388.44,NA,NA,0,90,NA
64792,EXCISION OF NEUROFIBROMA OR NEUROLEMMOMA,587.33,489.44,NA,NA,0,90,NA
64795,BIOPSY OF NERVE,109.76,91.47,NA,NA,0,0,NA
64802,"SYMPATHECTOMY, CERVICAL",344.32,286.93,NA,NA,0,90,NA
64804,"SYMPATHECTOMY, CERVICOTHORACIC",532.09,443.41,NA,NA,0,90,NA
64809,"SYMPATHECTOMY, THORACOLUMBAR",489.44,407.87,NA,NA,0,90,NA
64818,"SYMPATHECTOMY, LUMBAR",377.42,314.52,NA,NA,0,90,NA
64820,"SYMPATHECTOMY; DIGITAL ARTERIES, EACH DI",423.61,353.01,NA,NA,0,90,NA
64821,SYMPATHECTOMY; RADIAL ARTERY,386.12,321.77,NA,NA,0,90,NA
64822,SYMPATHECTOMY; ULNAR ARTERY,384.76,320.64,NA,NA,0,90,NA
64823,SYMPATHECTOMY; SUPERFICIAL PALMAR ARCH,435.3,362.75,NA,NA,0,90,NA
64831,"SUTURE OF DIGITAL NERVE, HAND OR FOOT; O",409.04,340.87,NA,NA,0,90,NA
64832,"SUTURE OF DIGITAL NERVE, HAND OR FOOT; E",198.97,165.81,NA,NA,0,0,NA
64834,"SUTURE OF ONE NERVE; HAND OR FOOT, COMMO",419.73,349.78,NA,NA,0,90,NA
64835,SUTURE OF ONE NERVE; MEDIAN MOTOR THENAR,455.34,379.45,NA,NA,0,90,NA
64836,SUTURE OF ONE NERVE; ULNAR MOTOR,455.72,379.77,NA,NA,0,90,NA
64837,"SUTURE OF EACH ADDITIONAL NERVE, HAND OR",220.61,183.84,NA,NA,0,0,NA
64840,SUTURE OF POSTERIOR TIBIAL NERVE,507.89,423.25,NA,NA,0,90,NA
64856,"SUTURE OF MAJOR PERIPHERAL NERVE, ARM OR",570.36,475.3,NA,NA,0,90,NA
64857,"SUTURE OF MAJOR PERIPHERAL NERVE, ARM OR",596.54,497.12,NA,NA,0,90,NA
64858,SUTURE OF SCIATIC NERVE,686.35,571.96,NA,NA,0,90,NA
64859,SUTURE OF EACH ADDITIONAL MAJOR PERIPHER,150.2,125.17,NA,NA,0,0,NA
64861,SUTURE OF; BRACHIAL PLEXUS,783.02,652.52,NA,NA,0,90,NA
64862,SUTURE OF; LUMBAR PLEXUS,795.8,663.17,NA,NA,0,90,NA
64864,SUTURE OF FACIAL NERVE; EXTRACRANIAL,499.73,416.44,NA,NA,0,90,NA
64865,"SUTURE OF FACIAL NERVE; INFRATEMPORAL, W",667.65,556.38,NA,NA,0,90,NA
64866,ANASTOMOSIS; FACIAL-SPINAL ACCESSORY,685.7,571.42,NA,NA,0,90,NA
64868,ANASTOMOSIS; FACIAL-HYPOGLOSSAL,595.19,495.99,NA,NA,0,90,NA
64872,SUTURE OF NERVE; REQUIRING SECONDARY OR,69.95,58.3,NA,NA,0,0,NA
64874,SUTURE OF NERVE; REQUIRING EXTENSIVE MOB,104.36,86.97,NA,NA,0,0,NA
64876,SUTURE OF NERVE; REQUIRING SHORTENING OF,NA,NA,NA,BR,0,0,NA
64885,"NERVE GRAFT (INCLUDES OBTAINING GRAFT),",646.71,538.93,NA,NA,0,90,NA
64886,"NERVE GRAFT (INCLUDES OBTAINING GRAFT),",764.2,636.83,NA,NA,0,90,NA
64890,"NERVE GRAFT (INCLUDES OBTAINING GRAFT),",614.05,511.71,NA,NA,0,90,NA
64891,"NERVE GRAFT (INCLUDES OBTAINING GRAFT),",600.06,500.05,NA,NA,0,90,NA
64892,"NERVE GRAFT (INCLUDES OBTAINING GRAFT),",595.84,496.53,NA,NA,0,90,NA
64893,"NERVE GRAFT (INCLUDES OBTAINING GRAFT),",640.38,533.65,NA,NA,0,90,NA
64895,"NERVE GRAFT (INCLUDES OBTAINING GRAFT),",726.08,605.07,NA,NA,0,90,NA
64896,"NERVE GRAFT (INCLUDES OBTAINING GRAFT),",795.2,662.67,NA,NA,0,90,NA
64897,"NERVE GRAFT (INCLUDES OBTAINING GRAFT),",710.93,592.45,NA,NA,0,90,NA
64898,"NERVE GRAFT (INCLUDES OBTAINING GRAFT),",773.43,644.53,NA,NA,0,90,NA
64901,"NERVE GRAFT, EACH ADDITIONAL NERVE; SING",348.38,290.32,NA,NA,0,0,NA
64902,"NERVE GRAFT, EACH ADDITIONAL NERVE; MULT",406.5,338.75,NA,NA,0,0,NA
64905,NERVE PEDICLE TRANSFER; FIRST STAGE,541.54,451.28,NA,NA,0,90,NA
64907,NERVE PEDICLE TRANSFER; SECOND STAGE,709.52,591.27,NA,NA,0,90,NA
64910,NERVE REPAIR; WITH SYNTHETIC CONDUIT OR,382.49,318.74,NA,NA,0,90,NA
64911,NERVE REPAIR; WITH AUTOGENOUS VEIN GRAFT,463.72,386.44,NA,NA,0,90,NA
64999,"UNLISTED PROCEDURE, NERVOUS SYSTEM",NA,NA,NA,BR,0,0,NA
65091,EVISCERATION OF OCULAR CONTENTS; WITHOUT,338.28,281.9,NA,NA,0,90,NA
65093,EVISCERATION OF OCULAR CONTENTS; WITH IM,339.98,283.32,NA,NA,0,90,NA
65101,ENUCLEATION OF EYE; WITHOUT IMPLANT,388.43,323.7,NA,NA,0,90,NA
65103,"ENUCLEATION OF EYE; WITH IMPLANT, MUSCLE",404.44,337.03,NA,NA,0,90,NA
65105,"ENUCLEATION OF EYE; WITH IMPLANT, MUSCLE",444.09,370.08,NA,NA,0,90,NA
65110,EXENTERATION OF ORBIT (DOES NOT INCLUDE,641.75,534.8,NA,NA,0,90,NA
65112,EXENTERATION OF ORBIT (DOES NOT INCLUDE,762.47,635.4,NA,NA,0,90,NA
65114,EXENTERATION OF ORBIT (DOES NOT INCLUDE,785.26,654.39,NA,NA,0,90,NA
65125,MODIFICATION OF OCULAR IMPLANT WITH PLAC,NA,NA,NA,BR,0,90,NA
65130,INSERTION OF OCULAR IMPLANT SECONDARY; A,382.86,319.05,NA,NA,0,90,NA
65135,INSERTION OF OCULAR IMPLANT SECONDARY; A,389.5,324.59,NA,NA,0,90,NA
65140,INSERTION OF OCULAR IMPLANT SECONDARY; A,422.08,351.74,NA,NA,0,90,NA
65150,REINSERTION OF OCULAR IMPLANT; WITH OR W,311.51,259.6,NA,NA,0,90,NA
65155,REINSERTION OF OCULAR IMPLANT; WITH USE,449.61,374.68,NA,NA,0,90,NA
65175,REMOVAL OF OCULAR IMPLANT,345.32,287.77,NA,NA,0,90,NA
65205,"REMOVAL OF FOREIGN BODY, EXTERNAL EYE; C",30.04,18.88,NA,NA,0,0,NA
65210,"REMOVAL OF FOREIGN BODY, EXTERNAL EYE; C",36.75,22.83,NA,NA,0,0,NA
65220,"REMOVAL OF FOREIGN BODY, EXTERNAL EYE; C",30.98,18.85,NA,NA,0,0,NA
65222,"REMOVAL OF FOREIGN BODY, EXTERNAL EYE; C",40.33,24.79,NA,NA,0,0,NA
65235,"REMOVAL OF FOREIGN BODY, INTRAOCULAR; FR",353.81,294.84,NA,NA,0,90,NA
65260,"REMOVAL OF FOREIGN BODY, INTRAOCULAR; FR",489.95,408.3,NA,NA,0,90,NA
65265,"REMOVAL OF FOREIGN BODY, INTRAOCULAR; FR",549.62,458.02,NA,NA,0,90,NA
65270,"REPAIR OF LACERATION; CONJUNCTIVA, WITH",152.43,60.78,NA,NA,0,10,NA
65272,"REPAIR OF LACERATION; CONJUNCTIVA, BY MO",268.08,145.88,NA,NA,0,90,NA
65273,"REPAIR OF LACERATION; CONJUNCTIVA, BY MO",193,160.83,NA,NA,0,90,NA
65275,"REPAIR OF LACERATION; CORNEA, NONPERFORA",286.5,189.74,NA,NA,0,90,NA
65280,REPAIR OF LACERATION; CORNEA AND/OR SCLE,337.92,281.6,NA,NA,0,90,NA
65285,REPAIR OF LACERATION; CORNEA AND/OR SCLE,525.48,437.9,NA,NA,0,90,NA
65286,REPAIR OF LACERATION; APPLICATION OF TIS,381.83,207.03,NA,NA,0,90,NA
65290,"REPAIR OF WOUND, EXTRAOCULAR MUSCLE, TEN",249.46,207.89,NA,NA,0,90,NA
65400,"EXCISION OF LESION, CORNEA (KERATECTOMY,",348.98,251.85,NA,NA,0,90,NA
65410,BIOPSY OF CORNEA,77.98,44.89,NA,NA,0,0,NA
65420,EXCISION OR TRANSPOSITION OF PTERYGIUM;,284.6,162.1,NA,NA,0,90,NA
65426,EXCISION OR TRANSPOSITION OF PTERYGIUM;,351.28,202.08,NA,NA,0,90,NA
65430,"SCRAPING OF CORNEA, DIAGNOSTIC, FOR SMEA",60.75,45.09,NA,NA,0,0,NA
65435,REMOVAL OF CORNEAL EPITHELIUM; WITH OR W,42.56,30.34,NA,NA,0,0,NA
65436,REMOVAL OF CORNEAL EPITHELIUM; WITH APPL,197.59,157.07,NA,NA,0,90,NA
65450,DESTRUCTION OF LESION OF CORNEA BY CRYOT,167.2,137.28,NA,NA,0,90,NA
65600,MULTIPLE PUNCTURES OF ANTERIOR CORNEA (E,202.94,141.43,NA,NA,0,90,NA
65710,KERATOPLASTY (CORNEAL TRANSPLANT); ANTER,563.88,469.9,NA,NA,0,90,NA
65730,KERATOPLASTY (CORNEAL TRANSPLANT); PENET,624.78,520.65,NA,NA,0,90,NA
65750,KERATOPLASTY (CORNEAL TRANSPLANT); PENET,633.27,527.73,NA,NA,0,90,NA
65755,KERATOPLASTY (CORNEAL TRANSPLANT); PENET,629.5,524.58,NA,NA,0,90,NA
65756,KERATOPLASTY (CORNEAL TRANSPLANT); ENDOT,613.74,511.45,NA,NA,0,90,NA
65760,KERATOMILEUSIS,942.53,785.44,NA,NA,0,0,NA
65765,KERATOPHAKIA,1030.97,859.14,NA,NA,0,0,NA
65767,EPIKERATOPLASTY,NA,NA,NA,BR,0,0,NA
65770,KERATOPROSTHESIS,721.48,601.24,NA,NA,0,90,NA
65771,RADIAL KERATOTOMY,412.62,343.85,NA,NA,0,0,NA
65772,CORNEAL RELAXING INCISION FOR CORRECTION,233.71,200,NA,NA,0,90,NA
65775,CORNEAL WEDGE RESECTION FOR CORRECTION O,NA,NA,NA,BR,0,90,NA
65778,PLACEMENT OF AMNIOTIC MEMBRANE ON THE SUR,895.71,37.36,NA,NA,0,10,NA
65779,PLACEMENT OF AMNIOTIC MEMBRANE ON THE SUR,793.9,151.63,NA,NA,0,10,NA
65780,OCCULAR SURFACE RECONSTRUCTION; AMNIOTIC,571.36,476.14,NA,NA,0,90,NA
65781,OCCULAR SURFACE RECONSTRUCTION; AMNIOTIC,855.56,712.97,NA,NA,0,90,NA
65782,OCCULAR SURFACE RECONSTRUCTION; AMNIOTIC,738.4,615.33,NA,NA,0,90,NA
65800,PARACENTESIS OF ANTERIOR CHAMBER OF EYE,80.33,56.69,NA,NA,0,0,NA
65810,PARACENTESIS OF ANTERIOR CHAMBER OF EYE,236.2,196.84,NA,NA,0,90,NA
65815,PARACENTESIS OF ANTERIOR CHAMBER OF EYE,345.47,200.32,NA,NA,0,90,NA
65820,GONIOTOMY,390.73,325.61,NA,NA,0,90,NA
65850,TRABECULOTOMY AB EXTERNO,435.02,362.52,NA,NA,0,90,NA
65855,"TRABECULOPLASTY BY LASER SURGERY, ONE OR",300,300,NA,NA,0,10,NA
65860,"SEVERING ADHESIONS OF ANTERIOR SEGMENT,",200,200,NA,NA,0,90,NA
65865,SEVERING ADHESIONS OF ANTERIOR SEGMENT O,248.68,207.24,NA,NA,0,90,NA
65870,SEVERING ADHESIONS OF ANTERIOR SEGMENT O,303.25,252.71,NA,NA,0,90,NA
65875,SEVERING ADHESIONS OF ANTERIOR SEGMENT O,321.43,267.86,NA,NA,0,90,NA
65880,SEVERING ADHESIONS OF ANTERIOR SEGMENT O,338.63,282.19,NA,NA,0,90,NA
65900,"REMOVAL OF EPITHELIAL DOWNGROWTH, ANTERI",498.17,415.14,NA,NA,0,90,NA
65920,"REMOVAL OF IMPLANTED MATERIAL, ANTERIOR",400.49,333.75,NA,NA,0,90,NA
65930,"REMOVAL OF BLOOD CLOT, ANTERIOR SEGMENT",331.6,276.33,NA,NA,0,90,NA
66020,"INJECTION, ANTERIOR CHAMBER OF EYE (SEPA",102.88,60,NA,NA,0,10,NA
66030,"INJECTION, ANTERIOR CHAMBER OF EYE (SEPA",92.03,60,NA,NA,0,10,NA
66130,"EXCISION OF LESION, SCLERA",377.5,246.28,NA,NA,0,90,NA
66150,FISTULIZATION OF SCLERA FOR GLAUCOMA; TR,442.17,368.48,NA,NA,0,90,NA
66155,FISTULIZATION OF SCLERA FOR GLAUCOMA; TH,440.31,366.93,NA,NA,0,90,NA
66160,FISTULIZATION OF SCLERA FOR GLAUCOMA; SC,498.79,415.66,NA,NA,0,90,NA
66170,FISTULIZATION OF SCLERA FOR GLAUCOMA; TR,603.41,502.85,NA,NA,0,90,NA
66172,FISTULIZATION OF SCLERA FOR GLAUCOMA; TR,756.44,630.37,NA,NA,0,90,NA
66174,TRANSLUMINAL DILATION OF AQUEOUS OUTFLOW,460.03,383.16,NA,NA,0,90,NA
66175,TRANSLUMINAL DILATION OF AQUEOUS OUTFLOW,517.63,431.31,NA,NA,0,90,NA
66179,AQUEOUS SHUNT TO EXTRAOCULAR RESERVOIR,579.39,577.6,NA,NA,0,90,NA
66180,AQUEOUS SHUNT TO EXTRAOCULAR RESERVOIR,594.68,495.57,NA,NA,0,90,NA
66183,AQUEOUS SHUNT WITHOUT EXTRAOCULAR RESERVOIR,611.7,556.1,NA,NA,0,90,NA
66184,REVISION OF AQUEOUS SHUNT TO EXTRAOCULAR,423.06,403.16,NA,NA,0,90,NA
66185,REVISION OF AQUEOUS SHUNT TO EXTRAOCULAR,377.14,314.29,NA,NA,0,90,NA
66225,REPAIR OF SCLERAL STAPHYLOMA; WITH GRAFT,NA,NA,NA,BR,0,90,NA
66250,REVISION OR REPAIR OF OPERATIVE WOUND OF,405.55,233.35,NA,NA,0,90,NA
66500,IRIDOTOMY BY STAB INCISION (SEPARATE PRO,186.1,155.08,NA,NA,0,90,NA
66505,IRIDOTOMY BY STAB INCISION (SEPARATE PRO,203.29,169.41,NA,NA,0,90,NA
66600,"IRIDECTOMY, WITH CORNEOSCLERAL OR CORNEA",414.29,345.24,NA,NA,0,90,NA
66605,"IRIDECTOMY, WITH CORNEOSCLERAL OR CORNEA",542.5,452.08,NA,NA,0,90,NA
66625,"IRIDECTOMY, WITH CORNEOSCLERAL OR CORNEA",221.75,200,NA,NA,0,90,NA
66630,"IRIDECTOMY, WITH CORNEOSCLERAL OR CORNEA",287.89,239.91,NA,NA,0,90,NA
66635,"IRIDECTOMY, WITH CORNEOSCLERAL OR CORNEA",290.48,242.07,NA,NA,0,90,NA
66680,"REPAIR OF IRIS, CILIARY BODY (AS FOR IRI",260.53,217.11,NA,NA,0,90,NA
66682,"SUTURE OF IRIS, CILIARY BODY (SEPARATE P",316.86,264.05,NA,NA,0,90,NA
66700,CILIARY BODY DESTRUCTION; DIATHERMY,232.04,200,NA,NA,0,90,NA
66710,CILIARY BODY DESTRUCTION; CYCLOPHOTOCOAG,228.62,200,NA,NA,0,90,NA
66711,CILIARY BODY DESTRUCTION; CYCLOPHOTOCOAG,320.87,267.39,NA,NA,0,90,NA
66720,CILIARY BODY DESTRUCTION; CRYOTHERAPY,242.35,200,NA,NA,0,90,NA
66740,CILIARY BODY DESTRUCTION; CYCLODIALYSIS,226.9,200,NA,NA,0,90,NA
66761,IRIDOTOMY/IRIDECTOMY BY LASER SURGERY (E,234.59,173.75,NA,NA,0,10,NA
66762,IRIDOPLASTY BY PHOTOCOAGULATION (ONE OR,244.63,179.25,NA,NA,0,90,NA
66770,DESTRUCTION OF CYST OR LESION IRIS OR CI,NA,NA,NA,BR,0,90,NA
66820,DISCISSION OF SECONDARY MEMBRANOUS CATAR,212.92,177.43,NA,NA,0,90,NA
66821,DISCISSION OF SECONDARY MEMBRANOUS CATAR,167.6,130.64,NA,NA,0,90,NA
66825,REPOSITIONING OF INTRAOCULAR LENS PROSTH,396.26,330.22,NA,NA,0,90,NA
66830,REMOVAL OF SECONDARY MEMBRANOUS CATARACT,361.09,300.91,NA,NA,0,90,NA
66840,REMOVAL OF LENS MATERIAL; ASPIRATION TEC,354,295,NA,NA,0,90,NA
66850,REMOVAL OF LENS MATERIAL; PHACOFRAGMENTA,401.64,334.7,NA,NA,0,90,NA
66852,REMOVAL OF LENS MATERIAL; PARS PLANA APP,429.75,358.13,NA,NA,0,90,NA
66920,REMOVAL OF LENS MATERIAL; INTRACAPSULAR,383.95,320,NA,NA,0,90,NA
66930,"REMOVAL OF LENS MATERIAL; INTRACAPSULAR,",435.16,362.64,NA,NA,0,90,NA
66940,REMOVAL OF LENS MATERIAL; EXTRACAPSULAR,396.25,330.21,NA,NA,0,90,NA
66982,EXTRACAPSULAR CATARACT REMOVAL WITH INSE,548.38,456.98,NA,NA,0,90,NA
66983,INTRACAPSULAR CATARACT EXTRACTION WITH I,440,440,NA,NA,0,90,NA
66984,EXTRACAPSULAR CATARACT REMOVAL WITH INSE,440,440,NA,NA,0,90,NA
66985,INSERTION OF INTRAOCULAR LENS PROSTHESIS,386.09,321.75,NA,NA,0,90,NA
66986,EXCHANGE OF INTRAOCULAR LENS,475.89,396.58,NA,NA,0,90,NA
66990,USE OF OPHTHALMIC ENDOSCOPE (LIST SEPARA,47.41,39.51,NA,NA,0,0,NA
66999,"UNLISTED PROCEDURE, ANTERIOR SEGMENT OF",NA,NA,NA,BR,0,0,NA
67005,"REMOVAL OF VITREOUS, ANTERIOR APPROACH (",440,440,NA,NA,0,90,NA
67010,"REMOVAL OF VITREOUS, ANTERIOR APPROACH (",440,440,NA,NA,0,90,NA
67015,"ASPIRATION OR RELEASE OF VITREOUS, SUBRE",300.02,250.02,NA,NA,0,90,NA
67025,"INJECTION OF VITREOUS SUBSTITUTE, PARS P",379.33,265.45,NA,NA,0,90,NA
67027,IMPLANTATION OF INTRAVITREAL DRUG DELIVE,440,440,NA,NA,0,90,NA
67028,INTRAVITREAL INJECTION OF A PHARMACOLOGI,200,200,NA,NA,0,0,NA
67030,DISCISSION OF VITREOUS STRANDS (WITHOUT,440,440,NA,NA,0,90,NA
67031,"SEVERING OF VITREOUS STRANDS, VITREOUS F",440,440,NA,NA,0,90,NA
67036,"VITRECTOMY, MECHANICAL, PARS PLANA APPRO",491.62,440,NA,NA,0,90,NA
67039,"VITRECTOMY, MECHANICAL, PARS PLANA APPRO",631.88,526.57,NA,NA,0,90,NA
67040,"VITRECTOMY, MECHANICAL, PARS PLANA APPRO",727.42,606.18,NA,NA,0,90,NA
67041,"VITRECTOMY, MECHANICAL, PARS PLANA APPRO",662.21,551.85,NA,NA,0,90,NA
67042,"VITRECTOMY, MECHANICAL, PARS PLANA APPRO",756.88,630.73,NA,NA,0,90,NA
