CPT,Specialty,data_year,num,charged,paid,n
76506,Neurosurgery,2016,44,21343.1,1320.8400000000001,16
76506,Neurosurgery,2017,36,19718.92,1158.02,10
76506,Neurosurgery,2018,45,8362.95,1321.02,13
76506,Vascular,2014,1,95,31.28,1
76506,Vascular,2016,2,236,62.56,1
76512,IR,2010,1,83.23,49.71,1
76512,IR,2011,1,143,0,1
76512,IR,2012,3,511,50.66,3
76512,IR,2013,3,429,103.84,1
76512,IR,2017,1,231,53.86,1
76512,Neurology,2010,462,43312,39985.12,9
76512,Neurology,2011,521,53604.09,45385.6,13
76512,Neurology,2012,398,39103.92,36362.76,10
76512,Neurology,2013,269,35390.68,23182.43,18
76512,Neurology,2014,114,15211.68,9212.13,19
76512,Neurology,2015,14,3722.76,779.9,12
76512,Neurology,2016,15,3484.46,1089.45,12
76512,Neurology,2017,20,5725.36,1576.57,18
76512,Neurology,2018,22,6190.8,1042.72,14
76512,Neurosurgery,2010,2,308,205.56,1
76512,Neurosurgery,2011,1,154,106.12,1
76512,Neurosurgery,2017,4,1404,234.72,1
76512,Vascular,2011,1,130,87.72,1
76512,Vascular,2014,1,149,58.23,1
76512,Vascular,2016,1,180,57.35,1
76519,IR,2013,1,184.46,97.85,1
76519,Neurology,2010,46,4577.23,2944.6499999999996,7
76519,Neurology,2011,21,4276,1656.88,2
76519,Neurology,2012,19,3828,1438.81,3
76519,Neurology,2013,25,4794,1769.5300000000002,6
76519,Neurology,2014,20,3920,1219.25,2
76519,Neurology,2015,17,3332,1120.4699999999998,3
76519,Neurology,2016,16,3136,1216.62,2
76519,Neurology,2017,6,1176,423.72,1
76519,Neurology,2018,11,2010,798.39,2
76519,Vascular,2010,1,160,28.63,1
76536,IR,2010,6660,955244.18,309712.75,531
76536,IR,2011,6663,983336.84,338991.22,369
76536,IR,2012,6010,950980.95,314405.88,386
76536,IR,2013,6563,1056643.67,349234.93,382
76536,IR,2014,6821,1108850.85,349177.12,373
76536,IR,2015,7510,1284406.45,354373.31,419
76536,IR,2016,9196,1535082.55,436579.55,494
76536,IR,2017,10457,1738800.46,521012,522
76536,IR,2018,11926,1993287.33,566949.48,553
76536,Neurology,2010,620,109762.34,47098.77,64
76536,Neurology,2011,703,136658.72,51175.49,45
76536,Neurology,2012,693,135634.31,53309.659999999996,52
76536,Neurology,2013,646,125846.52,58745.39,56
76536,Neurology,2014,600,123164.96,50079.02,54
76536,Neurology,2015,495,98065.27,42094.65,42
76536,Neurology,2016,515,117422.77,44453.95,60
76536,Neurology,2017,537,120007.67,47859.3,58
76536,Neurology,2018,345,79735.7,34955.46,44
76536,Neurosurgery,2010,13,3232,515.18,5
76536,Neurosurgery,2011,5,964.69,192.98000000000002,4
76536,Neurosurgery,2012,4,987.5,201.41,3
76536,Neurosurgery,2013,1,89.02,89.02,1
76536,Neurosurgery,2014,18,11078,1197.46,3
76536,Neurosurgery,2015,10,9076,650.27,5
76536,Neurosurgery,2016,37,7295.6,3312.74,10
76536,Neurosurgery,2017,27,4865,2470.67,7
76536,Neurosurgery,2018,26,7113,2453.95,7
76536,Vascular,2010,641,138460.17,49329.66,79
76536,Vascular,2011,922,199548.39,75653.7,78
76536,Vascular,2012,903,180089.78,67529.9,74
76536,Vascular,2013,1000,187050.63,71732.75,74
76536,Vascular,2014,954,175329.83,65925.24,59
76536,Vascular,2015,860,152822.05,53892.67,57
76536,Vascular,2016,836,116645.6,44565.5,57
76536,Vascular,2017,819,109373.73,43074.67,52
76536,Vascular,2018,729,96559,38648.31,49
76604,IR,2010,2260,225967.23,63265.49,374
76604,IR,2011,1946,196043.8,53401.46,284
76604,IR,2012,1586,168257.45,41845.89,307
76604,IR,2013,1737,185732.84,45559.74,373
76604,IR,2014,2059,221841.63,55114.44,372
76604,IR,2015,2248,251862.3,61804.09,392
76604,IR,2016,2460,286689.97000000003,67493.12,432
76604,IR,2017,3021,360952.64,82947.01,520
76604,IR,2018,3335,391193.25,90673,604
76604,Neurology,2010,38,4711.58,1533.4,15
76604,Neurology,2011,20,1616.71,580.62,7
76604,Neurology,2012,6,1230.02,229.89999999999998,3
76604,Neurology,2013,6,1606,124.99000000000001,4
76604,Neurology,2014,12,2825.39,519.03,10
76604,Neurology,2015,18,3125.33,316.09999999999997,10
76604,Neurology,2016,19,3782.29,949.52,11
76604,Neurology,2017,27,5555.11,1403.27,14
76604,Neurology,2018,23,4360,1089.39,10
76604,Neurosurgery,2016,1,305.9,60.43,1
76604,Neurosurgery,2018,6,1014,198.81,2
76604,Vascular,2010,41,11626,1952.49,10
76604,Vascular,2011,25,4933.82,988.15,14
76604,Vascular,2012,15,2924,563.5,10
76604,Vascular,2013,9,1531,370.27,8
76604,Vascular,2014,15,2540.1,902.89,9
76604,Vascular,2015,23,2479,859.33,14
76604,Vascular,2016,19,2300,782.59,10
76604,Vascular,2017,21,3052,721.12,15
76604,Vascular,2018,14,1952,528.67,9
76641,IR,2015,2304,460003.08,172326.98,161
76641,IR,2016,2635,452137.2,198331.93,190
76641,IR,2017,2309,983853.42,194886.83,177
76641,IR,2018,1634,303632.92,107292,184
76641,Neurology,2015,33,7209.84,3031.83,11
76641,Neurology,2016,36,9849,2899.41,8
76641,Neurology,2017,110,20498.25,2873.05,15
76641,Neurology,2018,27,7779,2395.07,12
76641,Neurosurgery,2015,37,7400,2519.35,4
76641,Neurosurgery,2016,19,3800,1193.91,4
76641,Neurosurgery,2017,24,5450,1499.25,5
76641,Neurosurgery,2018,10,3000,1094.18,3
76641,Vascular,2015,47,12953.42,3481.69,19
76641,Vascular,2016,56,18602,2884.48,19
76641,Vascular,2017,72,14584,5146.39,23
76641,Vascular,2018,75,14975,4223.78,22
76642,IR,2015,4977,821394.99,226608.92,394
76642,IR,2016,5727,981702.17,265049.27,427
76642,IR,2017,5941,1072920.28,282725.84,433
76642,IR,2018,5352,952808.42,261203.72,418
76642,Neurology,2015,13,2071.8,929.74,5
76642,Neurology,2017,23,5176,1101.42,8
76642,Neurology,2018,34,9602,2375.48,6
76642,Vascular,2015,151,18344,6003.06,18
76642,Vascular,2016,139,18624,5424.610000000001,23
76642,Vascular,2017,126,15977,4937.6,28
76642,Vascular,2018,79,12382,3194.11,18
76645,IR,2010,7094,942886.06,298600.25,412
76645,IR,2011,7069,995957.6,291998.38,283
76645,IR,2012,5757,832362.83,236774.44,264
76645,IR,2013,5610,849940.86,238690.58000000002,246
76645,IR,2014,5903,886816.37,271265.06,253
76645,Neurology,2010,77,26743,5259.33,19
76645,Neurology,2011,41,8757,2387.76,8
76645,Neurology,2012,76,14624.37,3443.48,8
76645,Neurology,2013,52,9904.42,2524.2000000000003,15
76645,Neurology,2014,35,6573.08,2180.81,12
76645,Neurosurgery,2010,5,750,328.09999999999997,4
76645,Neurosurgery,2011,3,560,190.14999999999998,3
76645,Neurosurgery,2012,3,570,166.16,3
76645,Neurosurgery,2013,1,280,58.92,1
76645,Neurosurgery,2014,39,10563,2134.66,2
76645,Vascular,2010,315,67874,22051.13,56
76645,Vascular,2011,228,45255.92,13041.31,40
76645,Vascular,2012,146,25248.78,7790.06,37
76645,Vascular,2013,175,25750.23,9549.48,30
76645,Vascular,2014,191,24215.78,7970.87,25
76700,IR,2010,16445,2965360.2,885852.65,796
76700,IR,2011,13866,2498108.14,752397.87,563
76700,IR,2012,11360,2214614.84,616583.97,693
76700,IR,2013,10439,2011374.8,575462.23,760
76700,IR,2014,11410,2288438.59,679503.57,703
76700,IR,2015,11581,2387838,636246.53,769
76700,IR,2016,13163,2715765.7,731137.27,806
76700,IR,2017,14807,3093030.3,868648.82,990
76700,IR,2018,16296,3564883.29,943518.0599999999,1060
76700,Neurology,2010,445,114313.66,46643.21,56
76700,Neurology,2011,636,144542.21,55325.619999999995,41
76700,Neurology,2012,426,104203.5,41070.22,39
76700,Neurology,2013,418,105754.79,46623.729999999996,37
76700,Neurology,2014,569,162239.73,56984.659999999996,41
76700,Neurology,2015,363,90159.81,28358.78,43
76700,Neurology,2016,378,97629.01,31797.67,35
76700,Neurology,2017,605,162666.22,49560.25,40
76700,Neurology,2018,283,89240.58,32026.350000000002,23
76700,Neurosurgery,2010,46,7353.42,589.26,4
76700,Neurosurgery,2011,22,4930.04,1681.8500000000001,8
76700,Neurosurgery,2012,33,9445.32,3098.63,11
76700,Neurosurgery,2013,6,2769,570,2
76700,Neurosurgery,2014,21,8842,2111.4,4
76700,Neurosurgery,2015,103,27570.95,10241.68,6
76700,Neurosurgery,2016,98,32718.4,9033.92,13
76700,Neurosurgery,2017,10,3650,1098.24,4
76700,Neurosurgery,2018,27,8100,2140.1,4
76700,Vascular,2010,1165,288738.01,151382.43,75
76700,Vascular,2011,1023,261421.02,127222.53,53
76700,Vascular,2012,985,268405.27,114465.67,71
76700,Vascular,2013,1218,287980.2,134679.87,63
76700,Vascular,2014,1619,344928.02,163931.23,59
76700,Vascular,2015,1362,268077.05,119174.92,68
76700,Vascular,2016,1190,212834.75,99104.54,51
76700,Vascular,2017,1050,174201.57,80572.01,57
76700,Vascular,2018,1031,165430.21,76833.53,49
76705,IR,2010,17799,2051108.5,569370.6,965
76705,IR,2011,17080,1980489.67,538890.57,704
76705,IR,2012,15374,1836816.12,477473.16,918
76705,IR,2013,15083,1803974.23,455206.01,1028
76705,IR,2014,16627,2135776.31,557280.68,967
76705,IR,2015,18342,2502191.95,606510.7,1093
76705,IR,2016,21428,2935984.36,704623.2,1188
76705,IR,2017,24692,3375311.92,832812.34,1396
76705,IR,2018,26926,3814332.13,903859.94,1551
76705,Neurology,2010,227,25414.25,9252.53,44
76705,Neurology,2011,265,35176.39,12107.68,36
76705,Neurology,2012,178,26302.18,8682.32,39
76705,Neurology,2013,155,26024.88,9067.8,42
76705,Neurology,2014,230,43532.06,14681.28,47
76705,Neurology,2015,170,28420.73,10229.69,45
76705,Neurology,2016,151,24912.23,8810.57,43
76705,Neurology,2017,151,25818.6,10166.12,35
76705,Neurology,2018,116,20889.21,7748.65,31
76705,Neurosurgery,2010,3,274,127.22,2
76705,Neurosurgery,2011,5,876.46,151.69,5
76705,Neurosurgery,2012,5,629.76,298.04,3
76705,Neurosurgery,2013,5,1587.42,273.63,2
76705,Neurosurgery,2014,9,3113.47,592.13,5
76705,Neurosurgery,2015,31,3424,337.41999999999996,3
76705,Neurosurgery,2016,57,11456,1564.6,8
76705,Neurosurgery,2017,1,304,93.5,1
76705,Neurosurgery,2018,4,900,225.82,3
76705,Vascular,2010,752,122641.4,55246.92,94
76705,Vascular,2011,981,132978.62,59444.95,89
76705,Vascular,2012,1245,163287.2,73059.7,106
76705,Vascular,2013,1068,167840.57,58139.79,124
76705,Vascular,2014,1234,181395.77,65338.18,89
76705,Vascular,2015,1409,193232.48,62574.54,87
76705,Vascular,2016,1222,170297.9,51894.72,94
76705,Vascular,2017,1128,127954.76,42570.04,95
76705,Vascular,2018,1057,162149,53229.95,95
76706,IR,2017,4103,586551.9400000001,143373.75,309
76706,IR,2018,4839,736940.1,171157.74,340
76706,Neurology,2017,11,3056.3,723.33,8
76706,Neurology,2018,22,6875.25,827.5,5
76706,Vascular,2017,5977,1188993.89,270660.32,283
76706,Vascular,2018,6586,1234654.86,300317.27999999997,298
76770,IR,2010,17242,2764572.74,803234.27,852
76770,IR,2011,16568,2692078.35,792206.75,584
76770,IR,2012,15071,2562438.7,720069.63,707
76770,IR,2013,14833,2498988.17,706013.86,818
76770,IR,2014,15562,2600121.57,747363.25,772
76770,IR,2015,16403,2782351.66,725276.13,883
76770,IR,2016,20170,3540032.09,904392.61,984
76770,IR,2017,23329,4128937.27,1067007.22,1150
76770,IR,2018,26809,5076672.89,1233766.43,1248
76770,Neurology,2010,496,101537.75,40192.33,73
76770,Neurology,2011,391,85541.67,36757.909999999996,52
76770,Neurology,2012,366,92123.01,34765.33,52
76770,Neurology,2013,335,95185.53,36215.06,47
76770,Neurology,2014,400,130460.29,44095.06,46
76770,Neurology,2015,348,116022.05,30241.1,47
76770,Neurology,2016,245,80583.14,20628.76,36
76770,Neurology,2017,352,108464.37999999999,25494.97,46
76770,Neurology,2018,218,80760.59,22437.38,27
76770,Neurosurgery,2010,1,78.41,78.41,1
76770,Neurosurgery,2011,7,915.6700000000001,431.34000000000003,4
76770,Neurosurgery,2012,16,2278.04,1386.58,6
76770,Neurosurgery,2013,2,231,72.98,2
76770,Neurosurgery,2014,12,3991.89,977.79,2
76770,Neurosurgery,2015,5,1438,282.96999999999997,3
76770,Neurosurgery,2016,12,5696.6,1169.77,4
76770,Neurosurgery,2017,4,1320,398.14,2
76770,Neurosurgery,2018,17,4950,1335.67,3
76770,Vascular,2010,1728,516165.46,191875.63,133
76770,Vascular,2011,1774,481161.06,200085.66,101
76770,Vascular,2012,1984,513337.78,204181.23,109
76770,Vascular,2013,1923,493367.38,203045.84,100
76770,Vascular,2014,2087,558513.16,209577.16,105
76770,Vascular,2015,2174,582327.81,176296.9,106
76770,Vascular,2016,2277,562239.4,179856.46,112
76770,Vascular,2017,2155,560821.25,172302.14,113
76770,Vascular,2018,1877,491817.58,156029.46,101
76775,IR,2010,10732,1251182.3,371506.57,749
76775,IR,2011,9452,1130155.62,342065,549
76775,IR,2012,8390,1130051.87,303320.66,662
76775,IR,2013,8249,1149347.17,303163.06,691
76775,IR,2014,7800,1049126.34,241456.47,652
76775,IR,2015,8618,1197592.62,255237.06,734
76775,IR,2016,10344.1,1470523.4,315551.65,792
76775,IR,2017,9716,1408992.96,309569.98,850
76775,IR,2018,9832,1465301.5,303033.37,919
76775,Neurology,2010,109,16706.76,6078.88,40
76775,Neurology,2011,146,29747.13,10442.57,33
76775,Neurology,2012,142,26958.91,10773.93,30
76775,Neurology,2013,106,27123.15,8438.72,30
76775,Neurology,2014,117,38597.7,4945.87,23
76775,Neurology,2015,244,54991.01,10847.74,25
76775,Neurology,2016,388,87435.31,19024.6,24
76775,Neurology,2017,228,48919.26,10382.89,21
76775,Neurology,2018,20,3218.63,808.54,10
76775,Neurosurgery,2010,3,683,106.99,2
76775,Neurosurgery,2011,6,1274.83,414.73,4
76775,Neurosurgery,2012,5,799.5699999999999,306.5,4
76775,Neurosurgery,2013,2,534,144.56,2
76775,Neurosurgery,2014,3,438.52,70.74,3
76775,Neurosurgery,2015,13,4918.13,592.21,3
76775,Neurosurgery,2016,18,7207.7,866.26,5
76775,Neurosurgery,2017,3,503,112.68,2
76775,Neurosurgery,2018,1,163,58.14,1
76775,Vascular,2010,1872,410134.77,162899.52,153
76775,Vascular,2011,2283,484270.24,194253.38,147
76775,Vascular,2012,2325,477977.44,190482.11000000002,130
76775,Vascular,2013,2184,417470.15,178158.25,160
76775,Vascular,2014,1865,384251.54,92232.41,126
76775,Vascular,2015,2147,478590.41,97803.93000000001,154
76775,Vascular,2016,2265,539534.28,109568.85,139
76775,Vascular,2017,2323,576826.53,117515.95999999999,143
76775,Vascular,2018,2846,762206.13,137340.04,176
76776,IR,2010,995,137421.9,38567.43,214
76776,IR,2011,887,138506.19,42229.74,161
76776,IR,2012,835,126983,38121.75,176
76776,IR,2013,857,136796.71,40982.01,177
76776,IR,2014,976,174822,50271.24,187
76776,IR,2015,1013,173802.82,48529.86,197
76776,IR,2016,1276.1,201955.79,54253.08,221
76776,IR,2017,1311,221281.26,57665.4,252
76776,IR,2018,1586,237731.42,70278.77,299
76776,Neurology,2010,1,289,94.94,1
76776,Neurology,2012,4,1203.99,368.98,4
76776,Neurology,2014,1,250,147.01,1
76776,Neurology,2015,3,1383.21,467.91,1
76776,Neurology,2016,1,461.07,155.57,1
76776,Neurology,2017,1,250,150.54,1
76776,Vascular,2010,315,49262.35,13214.13,35
76776,Vascular,2011,334,52023,15763.05,26
76776,Vascular,2012,515,93837,22476.39,39
76776,Vascular,2013,548,94861.54,21407.04,42
76776,Vascular,2014,513,91783.61,22853.73,43
76776,Vascular,2015,379,71641,18216.99,42
76776,Vascular,2016,402,69566.22,22038.41,44
76776,Vascular,2017,311,51777.39,14151.27,50
76776,Vascular,2018,301,50444.88,13187.039999999999,61
76800,IR,2010,6,1416,431.69,6
76800,IR,2011,7,1805,412.78000000000003,7
76800,IR,2012,1,424,142.25,1
76800,IR,2013,3,473.6,164.88,3
76800,IR,2014,3,901,111.67,3
76800,IR,2015,3,811,260.76,3
76800,IR,2016,9,1906.04,539.44,6
76800,IR,2017,13,3109,814.22,12
76800,IR,2018,17,4009,1065.59,6
76800,Neurology,2010,138,39885,8564.87,7
76800,Neurology,2011,63,18450,3695.8500000000004,2
76800,Neurology,2012,10,1500,0,1
76800,Neurology,2013,32,16484,2900.16,6
76800,Neurology,2014,1,475,130.36,1
76800,Neurology,2015,1,279,138.87,1
76800,Neurology,2016,4,1720,182.64,1
76800,Neurology,2017,4,1770,315.6,2
76800,Neurology,2018,6,2580,357.28,1
76800,Neurosurgery,2010,53,18065.84,1685.23,26
76800,Neurosurgery,2011,76,30685.4,2650.94,25
76800,Neurosurgery,2012,70,26006.49,2610.15,26
76800,Neurosurgery,2013,96,35189.94,3936.74,25
76800,Neurosurgery,2014,85,26719.24,4581.32,21
76800,Neurosurgery,2015,66,16661.72,3336.48,21
76800,Neurosurgery,2016,69,16602.829999999998,4139.24,22
76800,Neurosurgery,2017,138,25013.91,4616.1900000000005,22
76800,Neurosurgery,2018,97,29140.79,4724.51,23
76800,Vascular,2016,1,179,57.6,1
76801,IR,2010,120,20997.88,6279.26,81
76801,IR,2011,105,18023.01,5148.36,62
76801,IR,2012,95,19132.84,5100.89,58
76801,IR,2013,95,17236.23,4659.65,66
76801,IR,2014,88,13838.15,4268.3,58
76801,IR,2015,81,15509.54,4029.7400000000002,47
76801,IR,2016,79,14876.38,3849.3,48
76801,IR,2017,89,18571.51,4352.01,53
76801,IR,2018,96,17380.87,4728.62,58
76801,Neurology,2010,1,350,94.7,1
76801,Neurosurgery,2010,1,305,110.33,1
76801,Vascular,2013,1,190,47.25,1
76801,Vascular,2014,2,270.55,48.9,2
76801,Vascular,2017,1,390,47.69,1
76805,IR,2010,90,16397.76,5052.7699999999995,58
76805,IR,2011,93,17566.74,4944.85,47
76805,IR,2012,76,15949.789999999999,4493.41,43
76805,IR,2013,58,10060.98,2879.18,37
76805,IR,2014,78,15157.97,3452.56,39
76805,IR,2015,62,15024.54,3977.01,35
76805,IR,2016,65,13566.46,3964.29,37
76805,IR,2017,54,13609.1,3220.99,37
76805,IR,2018,45,11793.95,2597.84,30
76805,Vascular,2010,1,195,48.07,1
76805,Vascular,2012,1,254,85.29,1
76805,Vascular,2016,1,80,53.76,1
76815,IR,2010,109,12278.82,3193.58,68
76815,IR,2011,141,15945.5,3908.42,67
76815,IR,2012,115,13519.27,3320.99,69
76815,IR,2013,125,14058.03,3580.41,65
76815,IR,2014,146,16945.46,4463.91,73
76815,IR,2015,135,17053.1,4411.55,67
76815,IR,2016,163,18803.65,4956.1,81
76815,IR,2017,192,23865.43,5934.53,89
76815,IR,2018,176,22353.3,5503.85,101
76815,Neurology,2012,2,324,60.1,2
76815,Neurology,2014,3,701,164.95,3
76815,Neurology,2015,1,153,34.37,1
76815,Vascular,2011,1,105,30.76,1
76815,Vascular,2013,3,319,29.74,2
76815,Vascular,2016,1,105,31.76,1
76815,Vascular,2018,1,280,32.77,1
76816,IR,2010,44,5121.38,1651.51,23
76816,IR,2011,44,6313.64,1702.69,18
76816,IR,2012,25,4826.49,1518.49,17
76816,IR,2013,24,3080.38,999.43,21
76816,IR,2014,33,4627.14,1303.53,22
76816,IR,2015,20,3234.37,856.25,14
76816,IR,2016,26,4153.46,875.12,13
76816,IR,2017,17,3014.92,826.75,14
76816,IR,2018,56,8282.66,813.64,17
76816,Neurology,2012,1,124,40.86,1
76816,Vascular,2013,1,263.94,104.81,1
76816,Vascular,2017,3,204,142.14,1
76816,Vascular,2018,1,68,47.15,1
76817,IR,2010,120,16923.93,4454.4,82
76817,IR,2011,110,14066.39,4079.04,69
76817,IR,2012,87,13560.74,3662.13,65
76817,IR,2013,112,15167.88,3805.96,70
76817,IR,2014,121,15035.69,4274.15,73
76817,IR,2015,98,14429.99,3606.83,56
76817,IR,2016,126,18968.98,4560.62,70
76817,IR,2017,136,21241.31,4969.19,73
76817,IR,2018,168,25089.21,5014.58,76
76817,Neurosurgery,2014,2,562,0,1
76817,Vascular,2014,1,58.22,0,1
76817,Vascular,2016,1,150,0,1
76817,Vascular,2017,1,305,36.35,1
76817,Vascular,2018,2,650,76.1,2
76819,IR,2010,63,8673,2187.92,39
76819,IR,2011,56,7963.53,1861.89,27
76819,IR,2012,37,4970.17,1321.35,22
76819,IR,2013,32,4177.5,1148.1100000000001,23
76819,IR,2014,62,7679.28,2046.78,34
76819,IR,2015,35,4460.28,1362.54,23
76819,IR,2016,48,5819.43,1699.94,30
76819,IR,2017,53,7359.65,2057.68,33
76819,IR,2018,49,6729.72,2002.8,32
76819,Neurology,2014,1,126,0,1
76819,Neurology,2015,1,76,39.51,1
76819,Neurology,2017,8,1008,285.67,2
76830,IR,2010,3953,675872.71,212391.94,540
76830,IR,2011,3598,637787,200365.72,394
76830,IR,2012,2981,566884.35,168385,344
76830,IR,2013,2959,554109.21,124625.29,373
76830,IR,2014,3086,576258.06,160235.29,359
76830,IR,2015,3371,655744.29,171391.2,400
76830,IR,2016,3668,720012.39,193098.57,429
76830,IR,2017,4061,765561.33,207639.65,474
76830,IR,2018,4414,870101.36,226382.17,502
76830,Neurology,2010,46,10116.15,3714.2200000000003,16
76830,Neurology,2011,58,13176.5,4293.63,17
76830,Neurology,2012,80,19008.4,6549.23,15
76830,Neurology,2013,63,15312.94,3350.09,15
76830,Neurology,2014,47,12551,4179.86,12
76830,Neurology,2015,29,8913,2745.87,10
76830,Neurology,2016,26,7465.1,2225.07,9
76830,Neurology,2017,20,4629,1168.54,10
76830,Neurology,2018,16,4748.6,1425.32,7
76830,Neurosurgery,2010,273,95031.96,32843.98,5
76830,Neurosurgery,2011,253,88550,32840,1
76830,Neurosurgery,2012,238,82851.56,31883.199999999997,2
76830,Neurosurgery,2013,251,87850,19663.53,1
76830,Neurosurgery,2014,202,70341,26509.48,4
76830,Neurosurgery,2015,144,50265,18255.83,2
76830,Neurosurgery,2016,2,595,78.11,2
76830,Vascular,2010,17,4157,1044.71,8
76830,Vascular,2011,16,2961,996.37,6
76830,Vascular,2012,26,3642,1155.75,5
76830,Vascular,2013,27,4734,995.76,10
76830,Vascular,2014,36,8642,2263.87,8
76830,Vascular,2015,35,6987.86,1987.84,10
76830,Vascular,2016,17,3402,1007.16,8
76830,Vascular,2017,12,2892,679.6,6
76830,Vascular,2018,11,2528.2799999999997,663.31,8
76831,IR,2010,6,1398,380.97,5
76831,IR,2011,4,714.25,237.17000000000002,4
76831,IR,2012,7,1656.3,468.41999999999996,6
76831,IR,2013,6,949.56,323.67,5
76831,IR,2014,3,304.97,115.45,3
76831,IR,2015,4,633,238.32,4
76831,IR,2016,17,2606.69,649.55,11
76831,IR,2017,5,573.36,158,4
76831,IR,2018,5,992,298.31,4
76831,Neurology,2010,9,846.9000000000001,323.34,3
76831,Neurology,2011,2,188.2,72.16,1
76831,Neurology,2012,2,188.2,71.96,1
76831,Neurosurgery,2010,18,12250,2100.5,3
76831,Neurosurgery,2011,18,12600,2370.06,1
76831,Neurosurgery,2012,9,6300,1220.94,1
76831,Neurosurgery,2013,6,4200,801.06,1
76831,Neurosurgery,2014,11,7700,1436.82,1
76831,Neurosurgery,2015,2,1400,246.86,1
76831,Neurosurgery,2016,1,164,35.97,1
76831,Vascular,2010,1,407,138.2,1
76856,IR,2010,5380,906055.36,277932.02,591
76856,IR,2011,4697,791467.23,243259.39,434
76856,IR,2012,3845,680140.98,190703.42,510
76856,IR,2013,3718,650984.58,177208.42,576
76856,IR,2014,3574,643427.45,170111.86000000002,536
76856,IR,2015,3655,669278.12,161985.04,544
76856,IR,2016,4180,807999.48,202160.06,616
76856,IR,2017,4693,879512.26,230943.57,679
76856,IR,2018,4809,937562.4,230419.73,739
76856,Neurology,2010,236,58914.8,15917.689999999999,37
76856,Neurology,2011,257,59553.05,15587.36,32
76856,Neurology,2012,225,52265.8,16507,27
76856,Neurology,2013,226,67922.84,17337.41,36
76856,Neurology,2014,263,65948.87,17901.260000000002,34
76856,Neurology,2015,178,47373.17,13338.11,27
76856,Neurology,2016,319,79162.3,20750.1,28
76856,Neurology,2017,265,61587.55,17899.38,19
